35111341494000	1	-0.040861	-9.49338	2.3427
35111419864000	3	23	85	0
35111419864000	2	-17.0625	67.3125	34.125
35111419864000	1	0	-9.84751	0.844462
35111498355000	3	23	92	1
35111498355000	2	-17.8125	65.5	39.4375
35111498355000	1	0.108963	-10.0382	-0.38137
35111581881000	3	23	97	1
35111581881000	2	-17.8125	63.75	44.8125
35111581881000	1	0.231546	-10.0382	-1.22583
35111659793000	3	23	100	0
35111659793000	2	-17.8125	61.6875	49.125
35111659793000	1	0.040861	-9.99734	-1.83875
35111737613000	3	23	102	0
35111737613000	2	-18.3125	59.9375	52.4375
35111737613000	1	0.0817221	-9.91561	-2.07029
35111815921000	2	-18.3125	58.625	53.9375
35111815921000	1	0.0817221	-9.91561	-2.02943
35111894381000	3	23	102	1
35111894381000	2	-18.3125	58.125	54.9375
35111894381000	1	0.149824	-9.91561	-2.07029
35111973147000	3	23	101	0
35111973147000	2	-18.0625	57.875	54.9375
35111973147000	1	0.0817221	-9.95647	-1.92047
35112051577000	3	23	101	1
35112051577000	2	-18.0625	57.875	54.4375
35112051577000	1	0.108963	-9.95647	-1.92047
35112129916000	3	23	100	1
35112129916000	2	-18.0625	58.875	53.9375
35112129916000	1	0.108963	-10.0382	-1.68892
35112208560000	3	23	97	2
35112208560000	2	-17.5625	60.1875	52.125
35112208560000	1	0.299648	-10.0382	-1.18497
35112287234000	3	22	89	0
35112287234000	2	-17.8125	61.6875	49.875
35112287234000	1	0.040861	-9.88837	0.149824
35112365634000	3	21	80	0
35112365634000	2	-17.8125	64	46.3125
35112365634000	1	-0.040861	-9.5751	1.6072
35112444125000	3	20	70	1
35112444125000	2	-17.5625	65	40.5
35112444125000	1	0.190685	-9.08477	3.36423
35112522738000	3	19	56	-1
35112522738000	2	-18.0625	66	33.375
35112522738000	1	-0.149824	-8.11773	5.47538
35112601138000	3	19	49	-1
35112601138000	2	-17.8125	66	26.25
35112601138000	1	-0.231546	-7.35499	6.46967
35112679782000	3	19	40	-1
35112679782000	2	-17.3125	64.5	18.375
35112679782000	1	-0.149824	-6.23812	7.39585
35112758242000	3	19	32	-1
35112758242000	2	-17.0625	62.75	12.3125
35112758242000	1	-0.108963	-5.05315	8.00876
35112837039000	3	19	24	-3
35112837039000	2	-16.5625	59.4375	7
35112837039000	1	-0.463092	-3.97714	8.7715
35112915591000	3	19	16	-3
35112915591000	2	-16.0625	54.8125	1.875
35112915591000	1	-0.572055	-2.64235	9.2346
35112994082000	3	19	6	-2
35112994082000	2	-16.0625	50.5	-1.875
35112994082000	1	-0.272407	-1.11687	9.88837
35113072543000	3	19	0	-1
35113072543000	2	-15.8125	45.6875	-5.4375
35113072543000	1	-0.231546	-0.0817221	10.5013
35113151004000	3	19	1	0
35113151004000	2	-16.0625	41.625	-8
35113151004000	1	-0.0817221	-0.0817221	9.69769
35113229464000	3	20	0	0
35113229464000	2	-16.5625	39.0625	-9.25
35113229464000	1	0.040861	0	9.65683
35113308017000	3	21	-1	0
35113308017000	2	-17.0625	37.8125	-10.25
35113308017000	1	0.040861	0.108963	9.61597
35113386569000	3	22	0	0
35113386569000	2	-17.0625	37.5	-10.5625
35113386569000	1	-0.040861	0.040861	9.69769
35113464724000	2	-17.3125	37.25	-10
35113464724000	1	-0.040861	0	9.69769
35113543582000	2	-17.3125	37.8125	-10.5625
35113543582000	1	-0.040861	0.040861	9.65683
35113624240000	2	-17.0625	37.8125	-10.25
35113624240000	1	0	0	9.65683
35113702578000	2	-17.0625	37.8125	-10
35113702578000	1	-0.040861	0	9.69769
35113781253000	2	-16.5625	38.3125	-10
35113859652000	2	-16.3125	38.5625	-9.25
35113859652000	1	-0.040861	0	9.61597
35113937991000	2	-16.3125	38.3125	-9.5
35113937991000	1	-0.040861	0	9.65683
35114016360000	3	22	0	1
35114016360000	1	0.0817221	0.040861	9.65683
35114094760000	3	22	-1	0
35114094760000	2	-16.8125	37.8125	-10
35114094760000	1	0.0817221	0.108963	10.1472
35114173312000	3	22	-4	0
35114173312000	2	-17.5625	36.5	-10.8125
35114173312000	1	0	0.694638	10.0382
35114251773000	3	23	-8	0
35114251773000	2	-17.8125	34.5	-11.3125
35114251773000	1	0.0817221	1.45738	9.91561
35114330325000	3	24	-15	0
35114330325000	2	-18.0625	31.1875	-12.3125
35114330325000	1	-0.040861	2.60149	9.5751
35114408786000	3	25	-23	1
35114408786000	2	-17.8125	26.0625	-13.5625
35114408786000	1	0.149824	3.86818	8.96219
35114487094000	3	30	-34	1
35114487094000	2	-17.5625	19.4375	-14.875
35114487094000	1	0.0817221	5.36642	7.9679
35114565493000	3	36	-41	0
35114565493000	2	-17.3125	12.3125	-15.125
35114565493000	1	-0.040861	6.40156	7.39585
35114644290000	3	44	-49	-2
35114644290000	2	-17.0625	4.9375	-14.3125
35114644290000	1	-0.340509	7.43671	6.51053
35114724032000	3	52	-57	-2
35114724032000	2	-16.5625	-1.9375	-13.0625
35114724032000	1	-0.272407	8.28117	5.2847
35114802707000	3	62	-64	0
35114802707000	2	-16.0625	-8	-9.75
35114802707000	1	-0.040861	8.89409	4.37213
35114883578000	3	72	-72	0
35114883578000	2	-15.3125	-13.625	-6.5
35114883578000	1	-0.0817221	9.46614	3.1463
35114964663000	3	82	-79	-1
35114964663000	2	-15.3125	-18.1875	-3.1875
35114964663000	1	-0.108963	9.76579	1.87961
35115043246000	3	91	-87	0
35115043246000	2	-15.3125	-22	1.375
35115043246000	1	0.040861	9.95647	0.572055
35115121920000	3	98	-91	1
35115121920000	2	-14.8125	-25.8125	4.6875
35115121920000	1	0.149824	10.0382	-0.149824
35115200595000	3	103	-96	0
35115200595000	2	-14.8125	-27.875	8.25
35115200595000	1	0.0817221	9.99734	-0.994285
35115279086000	3	111	-97	-1
35115279086000	2	-14.25	-29.625	11.3125
35115279086000	1	-0.190685	9.95647	-1.14411
35115358218000	3	115	-99	1
35115358218000	2	-14.25	-30.9375	13.0625
35115358218000	1	0.231546	9.95647	-1.49824
35115436618000	3	120	-96	0
35115436618000	2	-14.5	-30.375	14.0625
35115436618000	1	0.0817221	9.99734	-1.03515
35115515017000	3	125	-94	0
35115515017000	2	-14.8125	-30.375	14.3125
35115515017000	1	0.0817221	9.99734	-0.694638
35115593386000	3	125	-94	1
35115593386000	2	-15.3125	-30.375	14.0625
35115593386000	1	0.108963	10.0382	-0.721878
35115672702000	3	125	-94	0
35115672702000	2	-15.3125	-30.125	12.8125
35115672702000	1	0.0817221	10.0791	-0.653777
35115751223000	3	125	-91	0
35115751223000	2	-15.0625	-29.625	11.0625
35115751223000	1	0.040861	10.0382	-0.108963
35115829745000	3	126	-83	-1
35115829745000	2	-14.8125	-28.875	8.75
35115829745000	1	-0.190685	9.88837	1.14411
35115908694000	3	126	-76	-1
35115908694000	2	-14.8125	-26.3125	5.4375
35115908694000	1	-0.190685	9.46614	2.4108
35115987643000	3	126	-65	-1
35115987643000	2	-14.5	-22.25	1.125
35115987643000	1	-0.108963	8.73064	4.05886
35116066226000	3	121	-54	-1
35116066226000	2	-15.0625	-16.9375	-3.1875
35116066226000	1	-0.149824	7.73636	5.66606
35116144748000	3	110	-41	-1
35116144748000	2	-15.5625	-9.5625	-7.25
35116144748000	1	-0.108963	6.46967	7.35499
35116224246000	3	93	-31	0
35116224246000	2	-15.8125	-1.375	-10.8125
35116224246000	1	0	5.05315	8.43099
35116302676000	3	74	-21	0
35116302676000	2	-16.5625	7.5	-12.5625
35116302676000	1	-0.040861	3.48681	9.15287
35116381106000	3	42	-12	0
35116381106000	2	-1.5625	0.375	-45.6875
35116381106000	1	-0.040861	2.11115	9.88837
35116459475000	3	26	-6	1
35116459475000	2	-2.375	7.75	-45.6875
35116459475000	1	0.108963	1.03515	10.0791
35116537906000	3	17	-2	1
35116537906000	2	-2.875	13.625	-44.6875
35116537906000	1	0.231546	0.340509	9.72493
35116620669000	3	16	0	0
35116620669000	2	-3.3125	18	-43.6875
35116620669000	1	-0.040861	-0.040861	9.80665
35116701144000	3	12	0	0
35116701144000	2	-2.8125	20.5625	-42.4375
35116701144000	1	-0.040861	-0.040861	9.65683
35116779025000	3	11	0	0
35116779025000	2	-2.5625	21.8125	-42.1875
35116779025000	1	-0.0817221	-0.040861	9.72493
35116857303000	3	10	0	0
35116857303000	2	-2.5625	22.8125	-41.9375
35116857303000	1	-0.040861	0	9.65683
35116935611000	2	-2.5625	22.8125	-42.1875
35117013919000	2	-2.8125	22.5625	-42.4375
35117013919000	1	0	0	9.65683
35117093417000	1	-0.040861	0	9.69769
35117171786000	2	-2.8125	21.8125	-42.4375
35117249759000	2	-2.8125	21.5625	-41.9375
35117249759000	1	0	0	9.65683
35117328830000	2	-2.8125	21.8125	-41.9375
35117328830000	1	-0.040861	0	9.72493
35117407931000	2	-2.5625	22.0625	-41.9375
35117407931000	1	-0.040861	0	9.69769
35117487460000	2	-2.5625	22.3125	-42.1875
35117565860000	2	-2.8125	22.5625	-42.4375
35117565860000	1	-0.040861	0	9.65683
35117645419000	2	-2.8125	22.0625	-42.6875
35117645419000	1	0	0	9.65683
35117725100000	2	-3.0625	22.0625	-42.4375
35117725100000	1	0	0	9.69769
35117803225000	2	-3.0625	22.3125	-42.6875
35117803225000	1	0.040861	-0.040861	9.61597
35117881747000	3	5	-2	4
35117881747000	2	-2.8125	22.0625	-42.4375
35117881747000	1	0.612916	0.272407	9.69769
35117960391000	3	4	-1	5
35117960391000	2	-3.3125	22.5625	-42.1875
35117960391000	1	0.885323	0.231546	9.49338
35118038913000	3	25	12	-7
35118038913000	2	-6.375	20.0625	-42.4375
35118038913000	1	-1.11687	-2.07029	9.53424
35118117282000	3	25	-6	1
35118117282000	2	-10.6875	15.1875	-42.4375
35118117282000	1	0.0817221	0.994285	9.61597
35118195559000	3	40	0	0
35118195559000	2	-15.25	10.875	-42.4375
35118195559000	1	0	0	9.61597
35118274142000	3	58	2	0
35118274142000	2	-19.3125	6.3125	-42.6875
35118274142000	1	0	-0.299648	9.69769
35118353640000	3	68	-1	0
35118353640000	2	-20.8125	3.5	-42.6875
35118353640000	1	0.040861	0.149824	9.65683
35118431979000	3	77	2	1
35118431979000	2	-20.8125	2.5	-42.6875
35118431979000	1	0.108963	-0.272407	9.61597
35118510501000	3	81	-1	1
35118510501000	2	-20.8125	0.9375	-42.9375
35118510501000	1	0.0817221	0.108963	9.72493
35118588992000	3	86	-1	0
35118588992000	2	-20.5625	-1.0625	-42.9375
35118588992000	1	0.040861	0.190685	9.69769
35118667392000	3	90	-1	0
35118667392000	2	-20.5625	-2.125	-42.6875
35118667392000	1	0.040861	0.108963	9.65683
35118745791000	3	91	0	0
35118745791000	2	-21.0625	-2.625	-42.4375
35118745791000	1	0	0.040861	9.76579
35118824252000	3	92	0	0
35118824252000	2	-21.0625	-3.125	-42.4375
35118824252000	1	0	0.0817221	9.65683
35118902652000	3	93	-1	0
35118902652000	2	-21.0625	-2.875	-42.1875
35118902652000	1	0.040861	0.108963	9.65683
35118980960000	2	-20.8125	-2.625	-42.4375
35118980960000	1	0.040861	0.108963	9.69769
35119059512000	3	94	0	0
35119059512000	2	-20.3125	-2.875	-42.1875
35119059512000	1	0.040861	0.0817221	9.69769
35119137912000	3	94	-1	0
35119137912000	2	-20.3125	-2.625	-42.1875
35119137912000	1	0.040861	0.149824	9.65683
35119216433000	3	94	0	0
35119216433000	2	-20.8125	-2.375	-42.4375
35119216433000	1	0.040861	0.0817221	9.69769
35119294986000	3	94	-1	1
35119294986000	2	-21.3125	-2.875	-42.6875
35119294986000	1	0.0817221	0.108963	9.65683
35119373751000	3	95	1	1
35119373751000	2	-20.6875	-2.3125	-43.625
35119373751000	1	0.149824	-0.0817221	9.69769
35119452243000	3	95	0	0
35119452243000	1	-0.0817221	0	9.69769
35119530642000	3	95	-1	0
35119530642000	2	-20.4375	-2.5625	-43.125
35119530642000	1	0.040861	0.108963	9.76579
35119609103000	3	95	-1	1
35119609103000	2	-20.4375	-2.0625	-42.875
35119609103000	1	0.149824	0.149824	9.5751
35119687472000	3	95	0	1
35119687472000	2	-20.4375	-2.3125	-42.375
35119687472000	1	0.0817221	0.0817221	9.80665
35119765963000	3	95	-1	1
35119765963000	2	-20.4375	-2.0625	-42.375
35119765963000	1	0.190685	0.149824	9.65683
35119844394000	3	94	-1	0
35119844394000	2	-20.6875	-0.75	-42.625
35119844394000	1	-0.040861	0.190685	9.69769
35119922763000	3	94	2	-8
35119922763000	2	-20.4375	0.75	-42.875
35119922763000	1	-1.30755	-0.38137	9.69769
35120001925000	3	100	10	12
35120001925000	2	-19.4375	4.8125	-43.125
35120001925000	1	1.98857	-1.6072	9.15287
35120080600000	3	73	-5	4
35120080600000	2	-16.875	9.9375	-43.625
35120080600000	1	0.8036	0.885323	10.4604
