1280960844408	2	5	-9.72493
1280960844408	2	4	-0.108963
1280960844408	2	3	0
1280960844408	2	2	-9.72493
1280960844408	2	1	-0.108963
1280960844408	2	0	0
1280960844508	2	5	-9.72493
1280960844508	2	4	-0.149824
1280960844508	2	3	-0.040861
1280960844508	2	2	-9.72493
1280960844508	2	1	-0.149824
1280960844508	2	0	-0.040861
1280960844641	2	5	-9.72493
1280960844641	2	4	-0.108963
1280960844641	2	3	0
1280960844641	2	2	-9.72493
1280960844641	2	1	-0.108963
1280960844641	2	0	0
1280960844798	2	5	-9.72493
1280960844798	2	4	-0.108963
1280960844798	2	3	-0.040861
1280960844798	2	2	-9.72493
1280960844798	2	1	-0.108963
1280960844798	2	0	-0.040861
1280960844926	2	5	-9.72493
1280960844926	2	4	-0.108963
1280960844926	2	3	0
1280960844926	2	2	-9.72493
1280960844926	2	1	-0.108963
1280960844926	2	0	0
1280960845044	2	5	-9.72493
1280960845044	2	4	-0.149824
1280960845044	2	3	-0.040861
1280960845044	2	2	-9.72493
1280960845044	2	1	-0.149824
1280960845044	2	0	-0.040861
1280960845197	2	5	-9.69769
1280960845197	2	4	-0.108963
1280960845197	2	3	0
1280960845197	2	2	-9.69769
1280960845197	2	1	-0.108963
1280960845197	2	0	0
1280960845362	2	5	-9.72493
1280960845362	2	4	-0.108963
1280960845362	2	3	-0.040861
1280960845362	2	2	-9.72493
1280960845362	2	1	-0.108963
1280960845362	2	0	-0.040861
1280960845524	1	5	0
1280960845524	1	4	0
1280960845524	1	3	348
1280960845524	1	2	0
1280960845524	1	1	0
1280960845524	1	0	0
1280960845726	2	5	-9.72493
1280960845726	2	4	-0.0817221
1280960845726	2	3	-0.040861
1280960845726	2	2	-9.72493
1280960845726	2	1	-0.0817221
1280960845726	2	0	-0.040861
1280960845853	1	5	0
1280960845853	1	4	-1
1280960845853	1	3	348
1280960845853	1	2	0
1280960845853	1	1	-1
1280960845853	1	0	360
1280960846000	2	5	-9.76579
1280960846000	2	4	-0.108963
1280960846000	2	3	0
1280960846000	2	2	-9.76579
1280960846000	2	1	-0.108963
1280960846000	2	0	0
1280960846135	2	5	-9.69769
1280960846135	2	4	-0.149824
1280960846135	2	3	-0.040861
1280960846135	2	2	-9.69769
1280960846135	2	1	-0.149824
1280960846135	2	0	-0.040861
1280960846237	2	5	-9.72493
1280960846237	2	4	-0.108963
1280960846237	2	3	-0.040861
1280960846237	2	2	-9.72493
1280960846237	2	1	-0.108963
1280960846237	2	0	-0.040861
1280960846374	2	5	-9.69769
1280960846374	2	4	-0.108963
1280960846374	2	3	-0.040861
1280960846374	2	2	-9.69769
1280960846374	2	1	-0.108963
1280960846374	2	0	-0.040861
1280960846520	2	5	-9.72493
1280960846520	2	4	-0.108963
1280960846520	2	3	-0.040861
1280960846520	2	2	-9.72493
1280960846520	2	1	-0.108963
1280960846520	2	0	-0.040861
1280960846622	2	5	-9.76579
1280960846622	2	4	-0.108963
1280960846622	2	3	-0.040861
1280960846622	2	2	-9.76579
1280960846622	2	1	-0.108963
1280960846622	2	0	-0.040861
1280960846710	2	5	-9.72493
1280960846710	2	4	-0.108963
1280960846710	2	3	0
1280960846710	2	2	-9.72493
1280960846710	2	1	-0.108963
1280960846710	2	0	0
1280960846827	2	5	-9.76579
1280960846827	2	4	-0.108963
1280960846827	2	3	0
1280960846827	2	2	-9.76579
1280960846827	2	1	-0.108963
1280960846827	2	0	0
1280960847089	2	5	-9.72493
1280960847089	2	4	-0.108963
1280960847089	2	3	-0.040861
1280960847089	2	2	-9.72493
1280960847089	2	1	-0.108963
1280960847089	2	0	-0.040861
1280960847258	1	5	0
1280960847258	1	4	0
1280960847258	1	3	348
1280960847258	1	2	0
1280960847258	1	1	0
1280960847258	1	0	360
1280960847411	2	5	-9.65683
1280960847411	2	4	-0.0817221
1280960847411	2	3	-0.040861
1280960847411	2	2	-9.65683
1280960847411	2	1	-0.0817221
1280960847411	2	0	-0.040861
1280960847561	2	5	-9.72493
1280960847561	2	4	-0.0817221
1280960847561	2	3	-0.040861
1280960847561	2	2	-9.72493
1280960847561	2	1	-0.0817221
1280960847561	2	0	-0.040861
1280960847714	1	5	0
1280960847714	1	4	-1
1280960847714	1	3	348
1280960847714	1	2	0
1280960847714	1	1	-1
1280960847714	1	0	360
1280960847862	2	5	-9.69769
1280960847862	2	4	-0.108963
1280960847862	2	3	-0.040861
1280960847862	2	2	-9.69769
1280960847862	2	1	-0.108963
1280960847862	2	0	-0.040861
1280960848014	2	5	-9.72493
1280960848014	2	4	-0.108963
1280960848014	2	3	0
1280960848014	2	2	-9.72493
1280960848014	2	1	-0.108963
1280960848014	2	0	0
1280960848190	1	5	0
1280960848190	1	4	0
1280960848190	1	3	348
1280960848190	1	2	0
1280960848190	1	1	0
